,image,First_caption,Second_caption,Thrid_caption,Forth_caption,Fifth_caption,new_caption,1_gram_bleu,2_gram_bleu,3_gram_bleu,4_gram_bleu,culmulated_4_gram_bleu
177,373394550_1b2296b8c4.jpg,child in black cap sleeping across two chairs,small boy in hat asleep on padded bench,small child sucks his thumb while sleeping with pink blanket on multi-colored seat,young boy wearing dark blue hat sleeps on bench at terminal,small boy sleeping on seats and sucking his thumb,boy is sitting on the slide,0.23884377019126307,1.594335087959687e-308,1.594335087959687e-308,1.594335087959687e-308,9.918892480173173e-232
178,3736786640_70df13be2c.jpg,two boys are playing on trampoline,two kids in black trunks bouncing on wet trampoline,two teenage boys in black swim trunks play on trampoline,two wet boys in swim trunks are sitting on trampoline,young laughing boys on wet vinyl mat,two children are playing in the pool,0.5714285714285714,0.16666666666666669,2.2250738585072626e-308,2.2250738585072626e-308,8.286571670851008e-155
179,3737492755_bcfb800ed1.jpg,man dressed in an indian costume plays the drums,man in black-yellow carnival feathers playing the drum,man in costume drums in parade,man wearing an indian costume is playing snare drum,there is man in black and yellow outfit playing the drums,man in red shirt and black and white and white and white man in red and red and red and red and white are sitting in front of the water,0.2,0.06896551724137931,2.2250738585072626e-308,2.2250738585072626e-308,5.111963144681465e-155
180,3737539561_d1dc161040.jpg,there are two kids in swimmies playing outside next to some trees,two boys with long blond hair are climbing on hillside,two boys with water wings climb tree,two children posing for picture wearing water wings and sitting on rock,two little boys are sitting on clump of dirt,boy in red shirt is standing on the ground in the woods,0.16666666666666669,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,1.1640469867513693e-231
181,3737711435_113ccd0a52.jpg,girl in water-wear has skipped stone off an enclosed body of water,girl throws rocks into lake,girl throws stones and watches the lake splash,girl wearing blue and pink swimsuit is throwing stones into lake,woman skipping rocks on lake,girl in blue shirt is standing in the water,0.6666666666666666,0.12500000000000003,2.2250738585072626e-308,2.2250738585072626e-308,8.014508691042773e-155
182,3738685861_8dfff28760.jpg,blond child is playing with metal yard ornament,child dressed in blue sits next to plants,child in blur shirt playing in flower bed,child plays outside by garden,small child is sitting playing with an adornment in small garden,little boy is sitting on bench,0.3333333333333333,0.2,2.2250738585072626e-308,2.2250738585072626e-308,7.57965434483665e-155
183,3738789925_7d17dbdf25.jpg,boy with blue eyes hanging off play set,child smiles and hangs off small train,little boy is hanging off red playground,young boy smiling while hanging from outdoor play equipment,young boy with blue eyes plays on red and yellow playground set,two children are playing in the grass,0.0,0.0,0.0,0.0,0.0
184,3739833689_a0038545bd.jpg,little boy puts bat on his forehead and spins around,young boy holds his head to baseball bat on the green grass,young boy is spinning around baseball bat on the grass,little boy puts his forehead on the baseball bat and spins around to make himself dizzy,the little boy is wearing red shorts and white t-shirt and has his head resting on baseball bat,boy in blue shirt is running in the grass,0.39770636302860873,0.11185491460179624,1.991083571408152e-308,1.991083571408152e-308,6.480360213743594e-155
185,374103776_0de490c1b0.jpg,woman points at somthing while antoher woman touches her hand at bar,men and women are standing closely together some with drinks in their hands,the girls are having drink,two girls drink at party,while at party drinking woman points at someone while her friend tries to put her hand down,two girls are sitting on the floor,0.5714285714285714,0.3333333333333333,2.2250738585072626e-308,2.2250738585072626e-308,9.85444998995587e-155
186,374103842_17873ce505.jpg,man dressed in black is smoking cigarette,man in black shirt and cast smokes cigarette,man in black shirt with cigarette in front of others,man in black smokes cigarette in basement,man stands near wall and smokes cigarette,man in black shirt is standing in front of the water,0.7272727272727273,0.5,0.3333333333333333,0.12500000000000003,0.3508439695638686
187,374103966_2987706be1.jpg,large man at party with drink in his right hand,large man in white dances in the middle of crowd holding beverage in his hand,robust man with his mouth open in white shirt and glasses holding drink near other people,bearded overweight man carrying drink and yawning,overweight man with beard in white shirt holding drink at bar dancing,man in red shirt is standing in front of man in red shirt,0.46153846153846156,0.08333333333333333,2.2250738585072626e-308,2.2250738585072626e-308,6.60585259847259e-155
188,374104006_7f32c8c5de.jpg,man in patterned shirt holds beer bottle,man in printed shirt holding drink,man smiles for the camera with beer in hand,man with beer in his hand and people behind him,man with brown hair is wearing button up shirt,man in black shirt and black shirt is standing in front of the camera,0.5,0.15384615384615385,2.2250738585072626e-308,2.2250738585072626e-308,7.855726910762709e-155
189,374124237_51f62b6937.jpg,girl dressed in black is posing for the camera,woman dressed in black,woman in black clothes with one leg up,woman in black leggings and beige cowboy boots,woman is propping her leg up revealing cleavage great tatoo and some kicking boots,man in blue shirt is sitting on bed,0.25,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,1.2882297539194154e-231
190,3741462565_cc35966b7a.jpg,little girl wearing pink shirt is sitting at the table and drinking milkshake,small young girl in pink shirt drinking large chocolate milkshake,young girl dressed in pink with hair barrette pursing her lips at big chocolate milkshake,young girl is staring at large milkshake in glass,young girl looks excitedly at large milkshake,woman in blue shirt is sitting in the kitchen,0.5555555555555556,0.25,0.14285714285714285,2.2250738585072626e-308,4.583829695130767e-78
191,374176648_ba4b88c221.jpg,there are two people with backpacks walking on the side of grassy hill,two hikers are trekking across sloping hillside with deep brush in spots,two mountain climbers climbing up large grassy mountain,two people are hiking up grassy hill,two people in heavy clothes are walking up gradual grassy incline,two people are standing on the hill,0.8571428571428571,0.5,0.2,2.2250738585072626e-308,6.608446987146148e-78
192,3741827382_71e93298d0.jpg,boy in green shirt above something blue,small boy getting tossed into the air,young boy jumps around on blue mat with half-smile on his face,young boy plays in front of blue object,the boy wearing the green shirt is climbing on blue inflatable,boy is jumping into the air,0.7054014374088451,0.33859268995624564,0.2116204312226535,1.8834843577582417e-308,5.5546715329196825e-78
193,3744832122_2f4febdff6.jpg,boy pitches in baseball game,boy winding up for pitch,young baseball player winds up to throw the ball,young person pitches in baseball game,the baseball player is throwing the ball,man in blue shirt is playing baseball,0.42857142857142855,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,1.4740564900137075e-231
194,3745451546_fc8ec70cbd.jpg,hiker ascends snowy hill,man reaches the top of tall sand dune,person is hiking to the top of hill,person walks up white sandy hill against the blue sky,the person is wearing shorts and climbing gray sand hill under blue sky,man is standing on the hill,0.6666666666666666,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,1.646211035903463e-231
195,374567836_3ae12ecffb.jpg,brown dog with green ball sit in the snow,brown fluffy dog lays in the snow with its green ball,dog sits in the snow with tennis ball,little dog sits in the snow next to his green toy,dog in snow with ice on fur and yellow ball,dog is standing in the snow,0.47768754038252614,0.2866125242295157,0.17913282764344732,1.594335087959687e-308,4.446808895758207e-78
196,3747543364_bf5b548527.jpg,three girls do back flips and cartwheels in the surf,three girls do handstands at the beach,three girls doing back flips on the beach,three little girls cartwheel in the ocean,three young girls playing on the beach,two children are playing in the beach,0.5714285714285714,0.3333333333333333,2.2250738585072626e-308,2.2250738585072626e-308,9.85444998995587e-155
197,374828031_9d087da5cf.jpg,climber is scaling reddish colored rock face,lone man climbing huge rock wall,man climbing cliff,man climbing rock cliff,the man is scaling large copper boulder,man is standing on rock,0.6,0.25,2.2250738585072626e-308,2.2250738585072626e-308,9.283142785759642e-155
198,3751594676_edfbfa0688.jpg,blond toddler wearing blue sweater riding on wooden toy,child in blue and yellow clothing is clinging to playground equipment with an adult nearby,little boy is playing on playground rocking toy,toddler with look of fear on his face is on playground equipment,boy in blue shirt riding on toy,little boy in red shirt is playing in the grass,0.6,0.3333333333333333,2.2250738585072626e-308,2.2250738585072626e-308,9.975386110402101e-155
199,375171241_0302ad8481.jpg,many people wearing silver leotards are riding bikes on the street,several men in silver suits are riding bicycles across street,three people in reflective clothing riding bikes,three people in reflective white on bikes,three people in silver suits are riding bikes in the city,man in red shirt is riding bicycle on the street,0.5,0.2222222222222222,0.12500000000000003,2.2250738585072626e-308,4.1927887725759647e-78
200,375384566_254c2362d4.jpg,couple shops at an antique store,woman in yellow coat is seated next to standing man in red jacket in diner,woman sitting on stool wearing tan leather jacket,three people at asian tattoo parlor,two men and woman looking at pictures in tattoo parlor,man in red shirt and blue shirt is sitting on the street,0.5833333333333334,0.2727272727272727,0.10000000000000002,2.2250738585072626e-308,4.337579510280189e-78
201,375392855_54d46ed5c8.jpg,woman in yellow and black outfit is skiing,woman skier in yellow and black races down the slope in front of the snow-covered trees,woman skiing down slope,woman snow skiing in yellow jacket and black pants,the woman in the yellow jacket is riding on snow skates,girl in red shirt is walking down the street,0.4444444444444444,0.12500000000000003,2.2250738585072626e-308,2.2250738585072626e-308,7.241926111174567e-155
202,3756150099_50882fc029.jpg,boy peeks his head through painted picture,child poses within mock pumpkin head,child stand behind cutout picture,little boy with face inside painted pumpkin,the child has his head in the frame of the painting,little girl in red shirt is playing in the snow,0.27145122541078787,0.10053749089288437,2.0133300850710214e-308,2.0133300850710214e-308,5.767166022187344e-155
203,3757598567_739b7da835.jpg,little boy with bib on is watching the camera,small child in gray and orange winks their eye while holding silverware,tan-skinned child looking at the camera,young boy winks as he is eating,the little boy is holding spoon in his hand whilst winking one eye,man in blue shirt is eating,0.5,0.2,2.2250738585072626e-308,2.2250738585072626e-308,8.38826642100846e-155
204,3758175529_81941e7cc9.jpg,blond boy slides into green backyard pool,boy is splashing at the foot of green water slide in paddling pool,young boy splashing in small blow-up pool with green slide behind him,child is splashing around in green and blue pool,there is small child playing in green kiddy pool,boy in blue shirt is in the water,0.75,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,1.6954057018456463e-231
205,3758787457_1a903ee1e9.jpg,girl dives into the water while another girl watches her,girl in black two-piece is leaping into the water,woman in bikini jumping off dock into lake,woman in black two-piece bathing suit jumping into green water,woman in black swimsuit is jumping in lake,two boys are playing in the water,0.37151909989293497,0.14447964995836363,1.928867353251809e-308,1.928867353251809e-308,6.684949609530091e-155
206,3759230208_1c2a492b12.jpg,boy at the end of slip and slide,boy is being splashed in the face whilst riding blue ring along yellow water slide,young boy slides down water slide with his eyes closed,young boy slides on slip 'n' slide,young boy splashes down water slide on lawn,boy in blue shirt is wearing blue shirt and blue shirt is wearing blue shirt,0.3333333333333333,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,1.384292958842266e-231
207,3759492488_592cd78ed1.jpg,boy hanging onto pole,kid in green shirt playing in the park,little kid swings on pole at playground,the boy in the green shirt swings with one arm on the silver pole,the boy is swinging on pole at the beach,boy in red shirt is playing in the air,0.7777777777777778,0.375,0.14285714285714285,2.2250738585072626e-308,5.518020345386123e-78
208,3760400645_3ba51d27f9.jpg,girl at wedding holding some orange flowers,girl holds bouquet of flowers,little girl at wedding holds bouquet of orange flowers,little girl holds orange lilies while others celebrate an occasion in garden setting,young girl in orange dress holding orange flowers,two girls are playing in the grass,0.14285714285714285,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,1.1200407237786664e-231
209,3765374230_cb1bbee0cb.jpg,girl in swimsuit stands in the spray of water bicycle in the background,little girl in green bathing suit is getting splashed in water fountain,little girl reacts to spray of water,young girl in green bathing suit getting splashed with water,young girl wearing green bathing suit has water sprayed on her back,young boy in blue shirt is playing in the water,0.6,0.11111111111111109,2.2250738585072626e-308,2.2250738585072626e-308,7.57965434483665e-155
210,3767841911_6678052eb6.jpg,baby girl in an orange dress gets wet as she stands next to water sprinkler,blonde toddler wearing an orange dress is wet and standing beside sprinkler in yard,child in dress is looking at sprinkler,little girl in an orange dress is running through the sprinkler in the yard,on wet grass little blond girl in orange dress plays in sprinkler,little girl in red shirt is running in the grass,0.6549846024623855,0.3638803347013253,0.10234134413474777,1.8217363958297824e-308,4.591256772168598e-78
211,377872472_35805fc143.jpg,one dog is standing whilst two other dogs are running in the snow,three dogs are playing around in the snow,three dogs chasing each other in the snow,three dogs play in snow,two dogs play together in the snow,two dogs are running in the snow,1.0,1.0,0.8,0.75,0.8801117367933934
212,377872672_d499aae449.jpg,four dogs play in the snow with the city skyline behind them,the dogs are playing in the snow,three dogs are in the snow and one is wearing winter coat,three dogs playing in the snow while one dog wears jacket,three dogs playing in the snow with city in the background,two dogs are playing in the snow,0.8571428571428571,0.8333333333333334,0.8,0.75,0.8091067115702212
213,378170167_9b5119d918.jpg,white dog is running along path outside,white dog travels along narrow path in park setting,yellow dog running along forest path,the two-tone dog is running down the trail,white dog traveling alone down paved path through some woods,dog is running through the grass,0.8333333333333334,0.4,0.25,2.2250738585072626e-308,6.562069055463047e-78
214,378453580_21d688748e.jpg,dog is jumping over log in wooded area while carrying another log,dog with stick in his mouth jumps over fallen tree in the forest,dog carries stick and jumps over log,the dog carries stick and jumps over log in the woods,the dog jumps over the log with stick in its mouth,dog is jumping over the grass,0.7054014374088451,0.6771853799124913,0.423240862445307,0.28216057496353797,0.4887164517296947
215,379006645_b9a2886b51.jpg,black and brown dog is running between two cement barriers with snow,dog runs down the cold aisle,black and tan small dog walking with perked ears,the black and brown dog walks toward the camera in an enclosed snowy area,the brown and black dog is running through snowy street,dog is jumping up to catch his head,0.22062422564614886,0.12607098608351364,1.9636207881546135e-308,1.9636207881546135e-308,5.722633035689358e-155
216,380034515_4fbdfa6b26.jpg,furry dog is running through doorway leading to plants,furry tan dog is outside on patio,short furry dog stands on brick floor in front of group of potted plants,very hairy dog is running down hall,flowers are behind the fluffy dog that is coming up the step,two dogs are playing in the water,0.42857142857142855,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,1.4740564900137075e-231
217,380041023_0dfd712ef1.jpg,brown and black dog runs through the leaves,brown dog is running,brown dog with red collar jumping across leafy lawn,dog with brindle-colored coat is running across the yard,the brown dog is wearing red collar,two dogs are running in the grass,0.2857142857142857,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,1.331960397810445e-231
218,380515798_c2abbf46b0.jpg,crowd walks along sidewalk of farmers market,street market filled with white tents pedestrians and vendors,woman looks over table of organic vegetables at farmer 's market,men and women walking on the sidewalk outside marketplace,street with many white tents with display table with people walking nearby,man in red shirt is standing on the street,0.3333333333333333,0.12500000000000003,2.2250738585072626e-308,2.2250738585072626e-308,6.7393716283177006e-155
219,380527679_574749123d.jpg,fruit stand with group of people standing around it,group of people are standing in linet at fruit stand,group of people shop for fruit at an urban farmers market,many people stand near fruit vendor on street,people shopping at fruit stand,two people are standing on the street,0.6191984998215584,0.2889592999167272,0.17337557995003636,1.928867353251809e-308,4.945830350570697e-78
220,380537190_11d6c0a412.jpg,group of people stand at farmers market on dreary day,white tented fruit stand with several people shopping in it,people shop for fresh produce at an outdoor market in the city,people visiting street market,several people shop at an outdoor farmer 's market on cloudy day,man in red shirt is standing on the street,0.39770636302860873,1.991083571408152e-308,1.991083571408152e-308,1.991083571408152e-308,1.331091014027761e-231
221,380590140_25b9889772.jpg,busy highway scene with woman crossing crosswalk on the left,lady crosses busy road on the crosswalk,woman crosses street while traffic lines up in the opposite direction,street with traffic with one person in crosswalk two others at corner and one person sitting on ground,woman walking in crosswalk near busy street,man in red shirt and black shirt is standing on the street,0.4166666666666667,0.0909090909090909,2.2250738585072626e-308,2.2250738585072626e-308,6.5806869883189804e-155
222,381052465_722e00807b.jpg,firetruck fights fire,yellow firetruck is parked next to fire with man on ladder pouring water on it,firefighters putting out big fire,fireman fighting fire,people putting out fire,man is standing on the street,0.5,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,1.5319719891192393e-231
223,381239475_044cbffa2b.jpg,black dog is swimming while carrying tennis,black dog swimming in the water with tennis ball in his mouth,black dog swims through the water with tennis ball in its mouth,dog swims in water with blue and green tennis ball in its mouth,dog with ball in its mouth swims in the water,black dog is swimming in the water,1.0,1.0,0.8,0.5,0.7952707287670506
224,381275595_b429fd1639.jpg,brown dog is chewing on bone with stuffed animal underneath it,dog chews on bone,big brown dog chews on bone lying down,big hairy dog chews on bone while lying on furry toy,brown dog chews on bone while laying on the rug,dog is playing with toy,0.8,0.25,2.2250738585072626e-308,2.2250738585072626e-308,9.975386110402101e-155
225,381514859_b40418d9c3.jpg,two small white dogs are in yard chasing red ball,two small white dogs chasing after red ball,two small white dogs chasing red ball,two west highland terriers chase red ball,two white dogs chase after red ball in yard in front of white fence,two dogs are playing in the grass,0.5714285714285714,0.16666666666666669,2.2250738585072626e-308,2.2250738585072626e-308,8.286571670851008e-155
226,381976882_0063d16d88.jpg,four dogs are being walked by two owners,four dogs on leashes walk down sidewalk,four little dogs on leashes take walk on wide path,four small dogs on leashes walking in park,someone is walking their dogs,two dogs are running on the ground,0.5714285714285714,0.16666666666666669,2.2250738585072626e-308,2.2250738585072626e-308,8.286571670851008e-155
227,382090166_be2c2c63e1.jpg,white dog and two black dogs playing,white poodle and black poodles are playing on the grass,white poodle and two black poodles are playing in the grass on an autumn day,white poodle is climbing over black poodle who is in turn climbing over another black poodle,two black dogs and one white dog interact,two dogs are playing in the grass,1.0,0.6666666666666666,0.6,0.5,0.668740304976422
228,382151094_c7376cf22b.jpg,boy is putting the cone end of melting ice cream cone in his mouth,boy with his eyes closed eats the bottom of an ice cream cone,young boy eating ice cream,young boy wearing big watch eats an ice cream cone,little boy is eating the rest of the ice cream cone from the bottom up,man in blue shirt is eating his nose,0.38940039153570244,0.1112572547244864,1.7328892633971685e-308,1.7328892633971685e-308,6.005740822548667e-155
229,382701159_f98c1988cd.jpg,man fishes in the ocean,man fly fishes in the ocean,man fly fishing,man is fishing in knee-high waves of water,the person is fishing with waves splashing around him,man in blue shirt is standing on the beach,0.4444444444444444,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,1.4875195904069663e-231
230,383223174_7165a54c30.jpg,brown dog plays with stick,brown dog wearing key is playing in the dirt,lean light brown dog has his head down on the ground playing with stick,tan dog rests his head in the sand,two dogs and person,two dogs are playing in the grass,0.6191984998215584,0.43343894987509085,0.17337557995003636,1.928867353251809e-308,5.473461026881688e-78
231,384465370_9918873f9a.jpg,two cyclists atop hill as seen from below,two cyclist wearing red shirts going over red hill,two people in red outfits riding their bicycles down dirt road,two people ride their bikes down dirt road,two people riding their bikes on hill,man in red jacket is standing on the hill,0.4444444444444444,0.12500000000000003,2.2250738585072626e-308,2.2250738585072626e-308,7.241926111174567e-155
232,384465575_31294122c0.jpg,man and woman are biking on sunny day,man and woman cyclists ride pass signs on rural road,two bicyclists ride down hill,two friends bike down hill,two people are riding their bicycles on dirt road,two people are riding on the hill,0.7430381997858699,0.43343894987509085,0.3467511599000727,0.21671947493754543,0.39442436483275556
233,384577800_fc325af410.jpg,brown dog carries an object in its mouth on snowy hillside,collie running through the snow,sheltie dog carries white-colored toy in its mouth as it walks across the snow,dog with toy in the snow,the dog wades through deep snow with something in its mouth,dog is running in the snow,0.8333333333333334,0.4,0.25,2.2250738585072626e-308,6.562069055463047e-78
234,385186343_464f5fc186.jpg,black dog in pink sweater is up on his hind legs in front of pink blanket,dog on two feet wearing pink sweater,dog wears pink sweater,little puppy wearing pink sweater jumps,the dog is wearing pink sweater,dog is playing with ball,0.4,0.25,2.2250738585072626e-308,2.2250738585072626e-308,8.38826642100846e-155
235,385835044_4aa11f6990.jpg,girl wearing brown jacket and blue jeans has on some white headphones and is walking,girl wearing earphones walks past traffic cone,woman in black and red listens to an ipod walks down the street,woman wearing headphones is walking past road cone,woman wearing headphones walks down the street,man in red shirt and black jacket is standing in front of the snow,0.5,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,1.5319719891192393e-231
236,386160015_d4b31df68e.jpg,brown dog playing play wrestling with black dog on snow covered land,the two dogs are fighting outside in the snow,two brown dogs playing in snow,two dogs are wrestling in snow covered field,two dogs playing on snow covered ground,two dogs are running in the grass,0.7142857142857143,0.5,0.2,2.2250738585072626e-308,6.313993041533344e-78
237,386470686_1ae9242878.jpg,man crouched in the bare branches of fallen tree,man in white shirt and khaki pants crouches on fallen tree trunk,man in tan capris brown sandals and white t-shirt crouches on the trunk of tree,man is crouched on top of horizontal tree,man sitting in the middle of branches on fallen tree,the person is standing on the ground,0.37151909989293497,0.14447964995836363,1.928867353251809e-308,1.928867353251809e-308,6.684949609530091e-155
238,386655611_1329495f97.jpg,black dog carries huge stick in its mouth,black dog is carrying huge stick whilst walking in the snow,dog carries huge snow covered stick,dog carries very large tree branch in the snow,the brown and white dog carries very large stick across the snow,two dogs are playing in the snow,0.42857142857142855,0.3333333333333333,0.2,2.2250738585072626e-308,5.021333847570327e-78
239,386656845_4e77c3e3da.jpg,black dog and brown dog are standing next to each other in the snow,little tan dog is in confrontation with large black dog in the snow,scruffy golden dog meeting black doberman in the snow,two dogs in the snow,two dogs standing in snow,two dogs are running in the snow,0.8571428571428571,0.5,0.2,2.2250738585072626e-308,6.608446987146148e-78
240,387078972_514a38dc33.jpg,dog walking along the side of house in the snow,white dog is walking by building in the snow,white dog next to basement window,white dog walking on some rocks along house in the snow,white dog walks in the snow,dog is running in the snow,0.8333333333333334,0.6,0.25,2.2250738585072626e-308,7.262123179505913e-78
241,387830531_e89c192b92.jpg,brown dog about to jump on smaller black and tan dog,large dog playing with smaller dog,two dogs are playing together outside,two dogs playing in the grass with an adult nearby,two dogs playing with each other,two dogs are running in the grass,0.8571428571428571,0.6666666666666666,0.4,2.2250738585072626e-308,8.44484326442819e-78
242,387974450_bcd205daac.jpg,black dog runs along field where black birds are beginning to fly,dark colored dog running in field with multilple birds in the background,dog runs at birds taking flight,grey dog chases bunch of crows river in the background,the dog chases the birds in the field,two dogs are running in the grass,0.5714285714285714,0.3333333333333333,2.2250738585072626e-308,2.2250738585072626e-308,9.85444998995587e-155
243,388386075_9ac3a89ada.jpg,boy plays with train set,boy takes off his glasses while playing with his toy trains,little boy is playing with some trains,small child wearing blue shirt playing with his glasses,young boy pulling down his eye glasses and looking toy trains,the the man is sitting on the floor,0.12500000000000003,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,1.0832677820940877e-231
244,389643437_9a9830a3ba.jpg,girl in white cap eats slice of fruit next to girl in blue cap who is eating chocolate,one young girl eats fruit while another eats chocolate,two children taking in snack,two girls sitting in the grass wearing hats eat snacks,two girls with baseball caps are eating snack outside,girl in red shirt is wearing red shirt,0.4412484512922977,0.12607098608351364,1.9636207881546135e-308,1.9636207881546135e-308,6.805395922591311e-155
245,390360326_26f5936189.jpg,brown dog is carrying toy in the snow,dog running with something in its mouth,dog runs across the snow,dog with frisbie in his mouth is running in snowy field,tan dog with toy running in the snow,dog is running in the snow,1.0,1.0,0.75,0.3333333333333333,0.7071067811865475
246,390671130_09fdccd52f.jpg,black and white dog stands on the grass with baseball in his mouth,closeup of small black and white dog with baseball in its mouth,black and white dog holding baseball in mouth,brown and white dog with baseball in mouth field and building,brown and white dog with baseball in its mouth,black and white dog is running in the grass,0.7777777777777778,0.5,0.2857142857142857,0.16666666666666669,0.36889397323344053
247,390986651_c801db91a0.jpg,person peaks their head out of tent set up in snowy field,woman emerges from her snow covered tent,woman sticking her head out of her tent on the side of snowy moutnain,woman wearing glasses and hat pokes her head through the door of tent on snowy day,the camper opens up to see snow all around,man in red jacket is standing in the snow,0.3333333333333333,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,1.384292958842266e-231
248,390987167_2d5905b459.jpg,hiker moves up snowy mountain,woman in tank and sunglasses climbs sunny but snow-covered slope,woman wearing black hat and white sunglasses walks up snowy and steep path,woman wearing short sleeves and sunglasses is backpacking up snowy mountain cliff,woman climbing snow covered mountain looking at people behind her,man in red jacket is standing in the snow,0.2982797722714565,1.991083571408152e-308,1.991083571408152e-308,1.991083571408152e-308,1.2387197655613557e-231
249,390992102_67fa31b22f.jpg,hiker climbs mountain on windy day,man walking up mountain with snow on the surface,person hikes across grass and snow covered plain,person walking across snow covered mountain,the man carries large backpack while hiking through snow-covered terrain,dog is running in the water,0.16666666666666669,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,1.1640469867513693e-231
250,390992388_d74daee638.jpg,girl treks through the snow with her backpack on,hiker is climbing up snowy mountain,hiker using hiking poles on snowy mountain,someone hikes through snowy mountain range,the woman is hiking up snowy hill,skier is skiing down snowy hill,0.5,0.2,2.2250738585072626e-308,2.2250738585072626e-308,8.38826642100846e-155
251,391020801_aaaae1e42b.jpg,man gesticulates,man in white shirt holding both hands out,an elderly male wearing white wal mart smock with his arms and hand extended in front of him,old man in wall mart unifrom holds his arms out to the camera,walmart worker wearing white coat,man in red shirt is standing in front of the building,0.4547743189500984,0.25012587542255416,0.09263921311946448,1.8551618224632315e-308,3.739235363803729e-78
252,391106734_d374bc3080.jpg,brown and white dog is standing on its hind legs reaching for ball,dog jumps to meet soccer ball flying towards it,dog stands on one leg and tries to get soccer ball,black and white dog jumps for ball,the brown and white dog is jumping up in an attempt to catch ball,dog is jumping over the air,0.5643211499270759,0.33859268995624564,0.2116204312226535,1.8834843577582417e-308,5.253283993027542e-78
253,391324644_d23fdf06cb.jpg,guy on inline skates with white hat is on yellow rail,male skater is riding yellow rail,man rollerblades across yellow pole at night,an inline skater boy balances on yellow rail,skater does trick on yellow handrail,boy in red shirt is jumping on the ice,0.3333333333333333,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,1.384292958842266e-231
254,391579205_c8373b5411.jpg,dog jumping up to touch woman 's hand,dog jumps to an elderly woman,an airborne dog on leash with woman,the small dog is leaping in the air toward the woman 's hand,the woman in the blue sweater encourages the dog to jump in the air,man is standing on the ground,0.5,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,1.5319719891192393e-231
255,391723162_3bdeb7ea33.jpg,black dog digging through the snow,black dog digs in the snow,large black dog is digging in the deep snow,small black and brown dog is standing in the snow,black dog digging in white snow,black dog is playing with black dog,0.42857142857142855,0.3333333333333333,0.2,2.2250738585072626e-308,5.021333847570327e-78
256,392467282_00bb22e201.jpg,two big brown dogs running through the snow,two brown dogs are running over snow in line,two brown dogs walking through snow,two dogs running in the snow,two weimaraners running in the snow,two dogs are playing in the snow,0.8571428571428571,0.6666666666666666,0.2,2.2250738585072626e-308,7.101238428437038e-78
257,392976422_c8d0514bc3.jpg,boy in blue shirt is walking along tan and blue wall,boy in stripes walking along ledge,boy scales the wall,child in striped shirt is walking along wall,boy in striped t-shirt walking along ledge,two people are standing on the sidewalk,0.14285714285714285,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,1.1200407237786664e-231
258,393284934_d38e1cd6fe.jpg,black and white dog with red cap on its head yawning,dog that is wearing red cap is standing by guitar with its mouth wide open,dog wearing hat stretches open its mouth,dog wearing red hat opens its mouth wide,the dog is wearing red baseball cap and has its mouth wide open,man in blue shirt is sitting on bed,0.25,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,1.2882297539194154e-231
259,393810324_1c33760a95.jpg,large black dog and small brown dog are playing in the house,large black dog has his paw on small brown dog,large black dog relaxes while small brown dog investigates nearby doorway,two dogs play together,two dogs tussling on dog bed with french door and persian rug in the background,two dogs are playing with toy,0.8333333333333334,0.4,2.2250738585072626e-308,2.2250738585072626e-308,1.133422688662942e-154
260,393958545_48c17c66d1.jpg,black lab is running in race,shiny black dog runs on the grass during bright and sunny day,the big black running dog is wearing strap around its chest,the black dog is running through the clearing,the large black dog is running through grassy area,black dog is running in the grass,1.0,0.8333333333333334,0.6,0.25,0.5946035575013605
261,393987665_91d28f0ed0.jpg,woman at an outdoor food stand,woman makes purchase at an outdoor vendor,the woman in the red jacket looks as if she was buying something from the open air vendor,the woman is purchasing product,woman in red coat buying something from street vendor,man in red shirt is sitting on the street,0.5555555555555556,0.12500000000000003,2.2250738585072626e-308,2.2250738585072626e-308,7.657404561915943e-155
